DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20897272,"Disodium di-N,N'-(2-hydroxyethyl)ethylenediaminediacetate",74988-17-3,CMKOOUVVCQPJJW-UHFFFAOYSA-L,"Disodium 2,2'-{ethane-1,2-diylbis[(2-hydroxyethyl)azanediyl]}diacetate",[Na+].[Na+].OCCN(CCN(CCO)CC([O-])=O)CC([O-])=O,"InChI=1S/C10H20N2O6.2Na/c13-5-3-11(7-9(15)16)1-2-12(4-6-14)8-10(17)18;;/h13-14H,1-8H2,(H,15,16)(H,17,18);;/q;2*+1/p-2",C10H18N2Na2O6,308.242,308.096025,10,,4,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9042334,"Propanoic acid, 2-hydroxy-, 2-ethylhexyl ester, (2S)-",186817-80-1,FECDACOUYKFOOP-RGURZIINSA-N,2-Ethylhexyl (2S)-2-hydroxypropanoate,CCCCC(CC)COC(=O)[C@H](C)O,"InChI=1S/C11H22O3/c1-4-6-7-10(5-2)8-14-11(13)9(3)12/h9-10,12H,4-8H2,1-3H3/t9-,10?/m0/s1",C11H22O3,202.294,202.156895,54,,41,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0058433,Triethanolamine methanearsonate,5902-97-6,,,,,,, ,19,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1042493,Triisopropylamine,3424-21-3,RKBCYCFRFCNLTO-UHFFFAOYSA-N,"N,N-Di(propan-2-yl)propan-2-amine",CC(C)N(C(C)C)C(C)C,"InChI=1S/C9H21N/c1-7(2)10(8(3)4)9(5)6/h7-9H,1-6H3",C9H21N,143.274,143.167400,29,,51,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1045089,Carzenide,138-41-0,UCAGLBKTLXCODC-UHFFFAOYSA-N,4-Sulfamoylbenzoic acid,NS(=O)(=O)C1=CC=C(C=C1)C(O)=O,"InChI=1S/C7H7NO4S/c8-13(11,12)6-3-1-5(2-4-6)7(9)10/h1-4H,(H,9,10)(H2,8,11,12)",C7H7NO4S,201.2,201.009579,72,7,188,,1,0/235,0.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021315,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",1746-01-6,HGUFODBRKLSHSI-UHFFFAOYSA-N,"2,3,7,8-Tetrachlorooxanthrene",ClC1=C(Cl)C=C2OC3=CC(Cl)=C(Cl)C=C3OC2=C1,InChI=1S/C12H4Cl4O2/c13-5-1-9-10(2-6(5)14)18-12-4-8(16)7(15)3-11(12)17-9/h1-4H,C12H4Cl4O2,321.96,319.896540,189,13,108,2,1,14/235,6.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0024343,Tralomethrin,66841-25-6,YWSCPYYRJXKUDB-UHFFFAOYSA-N,"(S)-Cyano(3-phenoxyphenyl)methyl (1R,3S)-2,2-dimethyl-3-(1,2,2,2-tetrabromoethyl)cyclopropane-1-carboxylate (incorrect configuration definition!)",CC1(C)C(C(Br)C(Br)(Br)Br)C1C(=O)OC(C#N)C1=CC(OC2=CC=CC=C2)=CC=C1,"InChI=1/C22H19Br4NO3/c1-21(2)17(19(23)22(24,25)26)18(21)20(28)30-16(12-27)13-7-6-10-15(11-13)29-14-8-4-3-5-9-14/h3-11,16-19H,1-2H3",C22H19Br4NO3,665.014,660.809845,104,11,39,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6042159,Milneb,3773-49-7,JZFICWYCTCCINF-UHFFFAOYSA-N,"3,3'-(Ethane-1,2-diyl)bis(4,6-dimethyl-1,3,5-thiadiazinane-2-thione)",CC1NC(C)N(CCN2C(C)NC(C)SC2=S)C(=S)S1,"InChI=1S/C12H22N4S4/c1-7-13-9(3)19-11(17)15(7)5-6-16-8(2)14-10(4)20-12(16)18/h7-10,13-14H,5-6H2,1-4H3",C12H22N4S4,350.58,350.072731,28,,23,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7026021,Sodium aluminosilicate,1344-00-9,URGAHOPLAPQHLN-UHFFFAOYSA-N,Aluminium sodium oxosilanebis(olate) (1/1/2),[Na+].[Al+3].[O-][Si]([O-])=O.[O-][Si]([O-])=O,InChI=1S/Al.Na.2O3Si/c;;2*1-4(2)3/q+3;+1;2*-2,AlNaO6Si2,202.135,201.894649,129,1,67,298,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0074552,Glyphosate dimethylamine salt,34494-04-7,VDCHTAFVUAPYGO-UHFFFAOYSA-N,N-(Phosphonomethyl)glycine--N-methylmethanamine (1/1),CNC.OC(=O)CNCP(O)(O)=O,"InChI=1S/C3H8NO5P.C2H7N/c5-3(6)1-4-2-10(7,8)9;1-3-2/h4H,1-2H2,(H,5,6)(H2,7,8,9);3H,1-2H3",C5H15N2O5P,214.158,214.071859,20,,13,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0041513,4-Chloropyridine 1-oxide,1121-76-2,DPJVRASYWYOFSJ-UHFFFAOYSA-N,4-Chloro-1-oxo-1lambda~5~-pyridine,[O-][N+]1=CC=C(Cl)C=C1,InChI=1S/C5H4ClNO/c6-5-1-3-7(8)4-2-5/h1-4H,C5H4ClNO,129.54,128.998142,54,,100,,1,4/398,1.0,398
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3040304,Tranid,15271-41-7,QCQPGRMMDFIQMB-JTLQWOPJSA-N,"(1R,2S,4S,5S,6Z)-5-Chloro-6-{[(methylcarbamoyl)oxy]imino}bicyclo[2.2.1]heptane-2-carbonitrile",CNC(=O)O\N=C1\[C@H](Cl)[C@H]2C[C@@H](C#N)[C@@H]1C2,"InChI=1S/C10H12ClN3O2/c1-13-10(15)16-14-9-7-3-5(8(9)11)2-6(7)4-12/h5-8H,2-3H2,1H3,(H,13,15)/b14-9+/t5-,6-,7-,8+/m0/s1",C10H12ClN3O2,241.68,241.061804,48,,10,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90905070,Triazole pyruvic acid,1354570-92-5,HPASHQMJHWVUCD-UHFFFAOYSA-N,"2-Oxo-3-(1H-1,2,4-triazol-1-yl)propanoic acid",OC(=O)C(=O)CN1C=NC=N1,"InChI=1S/C5H5N3O3/c9-4(5(10)11)1-8-3-6-2-7-8/h2-3H,1H2,(H,10,11)",C5H5N3O3,155.113,155.033091,3,,2,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80616663,"N''-[(2-Chloro-1,3-thiazol-5-yl)methyl]-N-methyl-N-nitroguanidine",131748-59-9,MHLUDIQXOUITIL-UHFFFAOYSA-N,"2-[(2-Chloro-1,3-thiazol-5-yl)methyl]-1-methyl-1-nitroguanidine",CN(\C(N)=N\CC1=CN=C(Cl)S1)[N+]([O-])=O,"InChI=1S/C6H8ClN5O2S/c1-11(12(13)14)6(8)10-3-4-2-9-5(7)15-4/h2H,3H2,1H3,(H2,8,10)",C6H8ClN5O2S,249.67,249.008723,7,,8,,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8032417,Isofenphos,25311-71-1,HOQADATXFBOEGG-UHFFFAOYSA-N,Propan-2-yl 2-({ethoxy[(propan-2-yl)amino]phosphorothioyl}oxy)benzoate,CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C,"InChI=1S/C15H24NO4PS/c1-6-18-21(22,16-11(2)3)20-14-10-8-7-9-13(14)15(17)19-12(4)5/h7-12H,6H2,1-5H3,(H,16,22)",C15H24NO4PS,345.39,345.116366,149,30,59,5,1,104/639,16.0,639
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8024311,Sodium fluoroacetate,62-74-8,JGFYQVQAXANWJU-UHFFFAOYSA-M,Sodium fluoroacetate,[Na+].[O-]C(=O)CF,"InChI=1S/C2H3FO2.Na/c3-1-2(4)5;/h1H2,(H,4,5);/q;+1/p-1",C2H2FNaO2,100.024,99.993652,112,235,60,1,2,3/430,1.0,430
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0038338,(+/-)-cis-Permethrin,61949-76-6,RLLPVAHGXHCWKJ-HKUYNNGSSA-N,"(3-Phenoxyphenyl)methyl rel-(1R,3R)-3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",CC1(C)[C@@H](C=C(Cl)Cl)[C@H]1C(=O)OCC1=CC=CC(OC2=CC=CC=C2)=C1,"InChI=1/C21H20Cl2O3/c1-21(2)17(12-18(22)23)19(21)20(24)25-13-14-7-6-10-16(11-14)26-15-8-4-3-5-9-15/h3-12,17,19H,13H2,1-2H3/t17-,19-/s2",C21H20Cl2O3,391.29,390.078950,72,1870,56,3,1,0/24,0.0,24
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8042509,"2-Isovaleryl-1,3-indanedione",83-28-3,PVWMAOPFDINGAY-UHFFFAOYSA-N,"2-(3-Methylbutanoyl)-1H-indene-1,3(2H)-dione",CC(C)CC(=O)C1C(=O)C2=C(C=CC=C2)C1=O,"InChI=1S/C14H14O3/c1-8(2)7-11(15)12-13(16)9-5-3-4-6-10(9)14(12)17/h3-6,8,12H,7H2,1-2H3",C14H14O3,230.263,230.094294,76,2,50,1,1,40/238,17.0,238
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3024239,Oxadiazon,19666-30-9,CHNUNORXWHYHNE-UHFFFAOYSA-N,"5-tert-Butyl-3-{2,4-dichloro-5-[(propan-2-yl)oxy]phenyl}-1,3,4-oxadiazol-2(3H)-one",CC(C)OC1=CC(N2N=C(OC2=O)C(C)(C)C)=C(Cl)C=C1Cl,"InChI=1S/C15H18Cl2N2O3/c1-8(2)21-12-7-11(9(16)6-10(12)17)19-14(20)22-13(18-19)15(3,4)5/h6-8H,1-5H3",C15H18Cl2N2O3,345.22,344.069448,189,30,97,8,1,261/1079,24.0,1079
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6047076,Ammonium hexafluorosilicate,16919-19-0,ITHIMUMYFVCXSL-UHFFFAOYSA-P,Bisammonium hexafluoridosilicate(2-),[NH4+].[NH4+].F[Si--](F)(F)(F)(F)F,"InChI=1S/F6Si.2H3N/c1-7(2,3,4,5)6;;/h;2*1H3/q-2;;/p+2",F6H8N2Si,178.153,178.036094,87,56,55,43,1,1/79,1.0,79
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020023,Acrolein,107-02-8,HGINCPLSRVDWNT-UHFFFAOYSA-N,Prop-2-enal,C=CC=O,"InChI=1S/C3H4O/c1-2-3-4/h2-3H,1H2",C3H4O,56.064,56.026215,252,2468,139,15,1,2/235,1.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020347,Coumaphos,56-72-4,BXNANOICGRISHX-UHFFFAOYSA-N,"O-(3-Chloro-4-methyl-2-oxo-2H-1-benzopyran-7-yl) O,O-diethyl phosphorothioate",CCOP(=S)(OCC)OC1=CC2=C(C=C1)C(C)=C(Cl)C(=O)O2,"InChI=1S/C14H16ClO5PS/c1-4-17-21(22,18-5-2)20-10-6-7-11-9(3)13(15)14(16)19-12(11)8-10/h6-8H,4-5H2,1-3H3",C14H16ClO5PS,362.76,362.014459,181,164,121,3,1,237/1179,20.0,1179
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20897333,Bifuran,8026-65-1,,,,,,, ,9,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9041316,"2,3,5-Trichloro-4-(propylsulfonyl)pyridine",38827-35-9,HKOMCMOYGRBTIP-UHFFFAOYSA-N,"2,3,5-Trichloro-4-(propane-1-sulfonyl)pyridine",CCCS(=O)(=O)C1=C(Cl)C=NC(Cl)=C1Cl,"InChI=1S/C8H8Cl3NO2S/c1-2-3-15(13,14)7-5(9)4-12-8(11)6(7)10/h4H,2-3H2,1H3",C8H8Cl3NO2S,288.57,286.934133,24,,19,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2034388,Sodium tetraborate (Na2B4O7),1330-43-4,,,,,,, ,118,150,,240,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6035524,(Z)-Dodec-9-enyl acetate,16974-11-1,MFFQOUCMBNXSBK-PLNGDYQASA-N,(9Z)-Dodec-9-en-1-yl acetate,CC\C=C/CCCCCCCCOC(C)=O,"InChI=1S/C14H26O2/c1-3-4-5-6-7-8-9-10-11-12-13-16-14(2)15/h4-5H,3,6-13H2,1-2H3/b5-4-",C14H26O2,226.36,226.193280,56,1,36,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5041803,Copper(I) iodide,7681-65-4,LSXDOTMGLUJQCM-UHFFFAOYSA-M,Copper(1+) iodide,[Cu+].[I-],InChI=1S/Cu.HI/h;1H/q+1;/p-1,CuI,190.45,189.834070,96,135,44,14,1,23/400,6.0,400
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020575,Estragole,140-67-0,ZFMSMUAANRJZFM-UHFFFAOYSA-N,1-Methoxy-4-(prop-2-en-1-yl)benzene,COC1=CC=C(CC=C)C=C1,"InChI=1S/C10H12O/c1-3-4-9-5-7-10(11-2)8-6-9/h3,5-8H,1,4H2,2H3",C10H12O,148.205,148.088815,169,120,131,1,1,5/427,1.0,427
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4034495,1-(3-chlorophthalimido)cyclohexanecarboxamide,51971-67-6,PSAVXKLISNEJJE-UHFFFAOYSA-N,"1-(4-Chloro-1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)cyclohexane-1-carboxamide",NC(=O)C1(CCCCC1)N1C(=O)C2=C(C1=O)C(Cl)=CC=C2,"InChI=1S/C15H15ClN2O3/c16-10-6-4-5-9-11(10)13(20)18(12(9)19)15(14(17)21)7-2-1-3-8-15/h4-6H,1-3,7-8H2,(H2,17,21)",C15H15ClN2O3,306.75,306.077120,32,,27,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9027318,Sodium octadecanoate,822-16-2,RYYKJJJTJZKILX-UHFFFAOYSA-M,Sodium octadecanoate,[Na+].CCCCCCCCCCCCCCCCCC([O-])=O,"InChI=1S/C18H36O2.Na/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20;/h2-17H2,1H3,(H,19,20);/q;+1/p-1",C18H35NaO2,306.466,306.253475,142,2041,87,126,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4022529,Methylparaben,99-76-3,LXCFILQKKLGQFO-UHFFFAOYSA-N,Methyl 4-hydroxybenzoate,COC(=O)C1=CC=C(O)C=C1,"InChI=1S/C8H8O3/c1-11-8(10)6-2-4-7(9)5-3-6/h2-5,9H,1H3",C8H8O3,152.149,152.047344,285,335,234,648,1,24/875,3.0,875
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0058229,Benalaxyl-M,98243-83-5,CJPQIRJHIZUAQP-MRXNPFEDSA-N,"Methyl N-(2,6-dimethylphenyl)-N-(phenylacetyl)-D-alaninate",COC(=O)[C@@H](C)N(C(=O)CC1=CC=CC=C1)C1=C(C)C=CC=C1C,"InChI=1S/C20H23NO3/c1-14-9-8-10-15(2)19(14)21(16(3)20(23)24-4)18(22)13-17-11-6-5-7-12-17/h5-12,16H,13H2,1-4H3/t16-/m1/s1",C20H23NO3,325.408,325.167794,46,18,46,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1041893,Aquathol K,59985-42-1,BAANVQIOFIZVQY-RCEHDPCYSA-L,"Dipotassium (1R,2R,3S,4S)-7-oxabicyclo[2.2.1]hept-5-ene-2,3-dicarboxylate",[K+].[K+].[O-]C(=O)[C@H]1[C@@H]2O[C@@H](C=C2)[C@H]1C([O-])=O,"InChI=1S/C8H8O5.2K/c9-7(10)5-3-1-2-4(13-3)6(5)8(11)12;;/h1-6H,(H,9,10)(H,11,12);;/q;2*+1/p-2/t3-,4+,5+,6-;;",C8H6K2O5,260.328,259.948936,17,,6,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2034334,Ammonium 1-naphthaleneacetate,25545-89-5,DFJCVWWLYPHXNW-UHFFFAOYSA-N,Ammonium (naphthalen-1-yl)acetate,[NH4+].[O-]C(=O)CC1=C2C=CC=CC2=CC=C1,"InChI=1S/C12H10O2.H3N/c13-12(14)8-10-6-3-5-9-4-1-2-7-11(9)10;/h1-7H,8H2,(H,13,14);1H3",C12H13NO2,203.241,203.094629,31,217,9,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9027990,Disodium n-decyldiphenyl ether disulfonate,36445-71-3,,,"[Na+].[Na+].CCCCCCCCCC*.[O-]S(*)(=O)=O.[O-]S(*)(=O)=O.O(C1=CC=CC=C1)C1=CC=CC=C1 |c:21,23,28,30,t:19,26,lp:13:3,16:2,17:2,18:3,21:2,22:2,23:2,m:12:31.32.33.34.35,15:27.28.29,20:31.32.33|",,,, ,74,,,9,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50109118,"Magnesium, (2-ethylhexanoato)(quinolinolato)-",12379-46-3,,,,,,, ,12,,,,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4041600,Amiprofos-methyl,36001-88-4,VHEWQRWLIDWRMR-UHFFFAOYSA-N,O-Methyl O-(4-methyl-2-nitrophenyl) N-propan-2-ylphosphoramidothioate,COP(=S)(NC(C)C)OC1=C(C=C(C)C=C1)[N+]([O-])=O,"InChI=1S/C11H17N2O4PS/c1-8(2)12-18(19,16-4)17-11-6-5-9(3)7-10(11)13(14)15/h5-8H,1-4H3,(H,12,19)",C11H17N2O4PS,304.3,304.064665,64,25,43,,1,33/250,13.0,250
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8022167,Chloroxynil,1891-95-8,YRSSHOVRSMQULE-UHFFFAOYSA-N,"3,5-Dichloro-4-hydroxybenzonitrile",OC1=C(Cl)C=C(C=C1Cl)C#N,"InChI=1S/C7H3Cl2NO/c8-5-1-4(3-10)2-6(9)7(5)11/h1-2,11H",C7H3Cl2NO,188.01,186.959169,56,2,99,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3074999,"2,3,6-Trichlorobenzoic acid dimethylamine salt",3426-62-8,QSFRJEUITMJQCX-UHFFFAOYSA-N,"N-Methylmethanaminium 2,3,6-trichlorobenzoate",C[NH2+]C.[O-]C(=O)C1=C(Cl)C(Cl)=CC=C1Cl,"InChI=1S/C7H3Cl3O2.C2H7N/c8-3-1-2-4(9)6(10)5(3)7(11)12;1-3-2/h1-2H,(H,11,12);3H,1-2H3",C9H10Cl3NO2,270.53,268.977712,23,,13,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020964,Nitrobenzene,98-95-3,LQNUZADURLCDLV-UHFFFAOYSA-N,Nitrobenzene,[O-][N+](=O)C1=CC=CC=C1,InChI=1S/C6H5NO2/c8-7(9)6-4-2-1-3-5-6/h1-5H,C6H5NO2,123.111,123.032028,256,748,214,33,1,7/864,1.0,864
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7044558,Ethylmercurichlorendimide,2597-93-5,HTCXJNNIWILFQQ-UHFFFAOYSA-M,"Ethyl(4,5,6,7,8,8-hexachloro-1,3-dioxo-1,3,3a,4,7,7a-hexahydro-2H-4,7-methanoisoindol-2-yl)mercury",CC[Hg]N1C(=O)C2C(C1=O)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,"InChI=1S/C9H3Cl6NO2.C2H5.Hg/c10-3-4(11)8(13)2-1(5(17)16-6(2)18)7(3,12)9(8,14)15;1-2;/h1-2H,(H,16,17,18);1H2,2H3;/q;;+1/p-1",C11H7Cl6HgNO2,598.47,596.831438,35,,21,,1,72/110,65.0,110
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7029825,Sodium (nonanoyloxy)benzenesulfonate,91125-43-8,,,,,,, ,55,,,4,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1032480,Tributyltin fluoride,1983-10-4,DFNPRTKVCGZMMC-UHFFFAOYSA-M,Tributyl(fluoro)stannane,CCCC[Sn](F)(CCCC)CCCC,"InChI=1S/3C4H9.FH.Sn/c3*1-3-4-2;;/h3*1,3-4H2,2H3;1H;/q;;;;+1/p-1",C12H27FSn,309.056,310.111881,55,1195,54,11,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40894925,Calcium copper chloride oxide,1336-15-8,,,,,,, ,9,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8029650,Menthol,1490-04-6,NOOLISFMXDJSKH-UHFFFAOYSA-N,5-Methyl-2-(propan-2-yl)cyclohexan-1-ol,CC(C)C1CCC(C)CC1O,"InChI=1S/C10H20O/c1-7(2)9-5-4-8(3)6-10(9)11/h7-11H,4-6H2,1-3H3",C10H20O,156.269,156.151415,223,1596,221,86,1,6/432,1.0,432
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70109099,Mercury naphthenate,1336-96-5,,,,,,, ,13,,,,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0034855,Fluazifop-P-butyl,79241-46-6,VAIZTNZGPYBOGF-CYBMUJFWSA-N,Butyl (2R)-2-(4-{[5-(trifluoromethyl)pyridin-2-yl]oxy}phenoxy)propanoate,CCCCOC(=O)[C@@H](C)OC1=CC=C(OC2=CC=C(C=N2)C(F)(F)F)C=C1,"InChI=1S/C19H20F3NO4/c1-3-4-11-25-18(24)13(2)26-15-6-8-16(9-7-15)27-17-10-5-14(12-23-17)19(20,21)22/h5-10,12-13H,3-4,11H2,1-2H3/t13-/m1/s1",C19H20F3NO4,383.367,383.134443,132,32,64,3,1,41/963,4.0,963
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9058319,Monoethanolamine laurate,16830-40-3,XVJSTCOYGMBYPE-UHFFFAOYSA-N,Dodecanoic acid--2-aminoethan-1-ol (1/1),NCCO.CCCCCCCCCCCC(O)=O,"InChI=1S/C12H24O2.C2H7NO/c1-2-3-4-5-6-7-8-9-10-11-12(13)14;3-1-2-4/h2-11H2,1H3,(H,13,14);4H,1-3H2",C14H31NO3,261.406,261.230394,31,,22,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80107844,Arsenotetrathioic acid trisodium salt,16486-45-6,NGJLDGGFRVFBDP-UHFFFAOYSA-K,,[Na+].[Na+].[Na+].[S-][As]([S-])([S-])=S,"InChI=1S/AsH3S4.3Na/c2-1(3,4)5;;;/h(H3,2,3,4,5);;;/q;3*+1/p-3",AsNa3S4,272.13,271.779188,10,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2041624,Benquinox,495-73-8,MQIVNMHALJNFMG-UHFFFAOYSA-N,"N'-[4-(Hydroxyimino)cyclohexa-2,5-dien-1-ylidene]benzohydrazide",ON=C1C=CC(C=C1)=NNC(=O)C1=CC=CC=C1,"InChI=1S/C13H11N3O2/c17-13(10-4-2-1-3-5-10)15-14-11-6-8-12(16-18)9-7-11/h1-9,18H,(H,15,17)",C13H11N3O2,241.25,241.085127,41,,35,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1039719,"Nitric acid, calcium salt (2:1)",10124-37-5,ZCCIPPOKBCJFDN-UHFFFAOYSA-N,Calcium dinitrate,[Ca++].[O-][N+]([O-])=O.[O-][N+]([O-])=O,InChI=1S/Ca.2NO3/c;2*2-1(3)4/q+2;2*-1,CaN2O6,164.086,163.938227,115,90,52,32,1,0/235,0.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20864803,"3,4,5-Trichloropyridine-2,6-dicarbonitrile",17824-85-0,ZVOWUYIDRJPVTD-UHFFFAOYSA-N,"3,4,5-Trichloropyridine-2,6-dicarbonitrile",ClC1=C(Cl)C(=NC(C#N)=C1Cl)C#N,InChI=1S/C7Cl3N3/c8-5-3(1-11)13-4(2-12)6(9)7(5)10,C7Cl3N3,232.45,230.915780,15,,21,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9041366,"2,4-Dinitroanisole",119-27-7,CVYZVNVPQRKDLW-UHFFFAOYSA-N,"1-Methoxy-2,4-dinitrobenzene",COC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O,"InChI=1S/C7H6N2O5/c1-14-7-3-2-5(8(10)11)4-6(7)9(12)13/h2-4H,1H3",C7H6N2O5,198.134,198.027671,91,32,103,,1,9/410,2.0,410
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021721,Strychnine hemisulphate salt,60-41-3,GOOCRIHPADOQAS-ZNUXJMJHSA-N,Sulfuric acid--strychnidin-10-one (1/2),OS(O)(=O)=O.O=C1C[C@@H]2OCC=C3CN4CC[C@@]56[C@@H]4C[C@@H]3[C@@H]2[C@@H]5N1C1=C6C=CC=C1.O=C1C[C@@H]2OCC=C3CN4CC[C@@]56[C@@H]4C[C@@H]3[C@@H]2[C@@H]5N1C1=C6C=CC=C1,"InChI=1S/2C21H22N2O2.H2O4S/c2*24-18-10-16-19-13-9-17-21(6-7-22(17)11-12(13)5-8-25-16)14-3-1-2-4-15(14)23(18)20(19)21;1-5(2,3)4/h2*1-5,13,16-17,19-20H,6-11H2;(H2,1,2,3,4)/t2*13-,16-,17-,19-,20-,21+;/m00./s1",C42H46N4O8S,766.91,766.303636,60,,30,,2,19/398,5.0,398
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5042168,Monosodium sulforicinoleate,29704-46-9,LXVQWMLOHFDJAM-DPMBMXLASA-M,"Sodium (7R,9Z)-17-carboxyheptadec-9-en-7-yl sulfate",[Na+].CCCCCC[C@H](C\C=C/CCCCCCCC(O)=O)OS([O-])(=O)=O,"InChI=1S/C18H34O6S.Na/c1-2-3-4-11-14-17(24-25(21,22)23)15-12-9-7-5-6-8-10-13-16-18(19)20;/h9,12,17H,2-8,10-11,13-16H2,1H3,(H,19,20)(H,21,22,23);/q;+1/p-1/b12-9-;/t17-;/m1./s1",C18H33NaO6S,400.51,400.189554,20,1,5,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7026073,"Butyl (2,4,5-trichlorophenoxy)acetate",93-79-8,FNEXNZUHBCBQTI-UHFFFAOYSA-N,"Butyl (2,4,5-trichlorophenoxy)acetate",CCCCOC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1,"InChI=1S/C12H13Cl3O3/c1-2-3-4-17-12(16)7-18-11-6-9(14)8(13)5-10(11)15/h5-6H,2-4,7H2,1H3",C12H13Cl3O3,311.58,309.993027,64,1,56,1,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50895120,Bis(trichlorophenoxy) zinc,30143-22-7,,,,,,, ,16,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2042060,Isoborneol,124-76-5,DTGKSKDOIYIVQL-MRTMQBJTSA-N,"(1R,2R,4R)-1,7,7-Trimethylbicyclo[2.2.1]heptan-2-ol",CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,"InChI=1S/C10H18O/c1-9(2)7-4-5-10(9,3)8(11)6-7/h7-8,11H,4-6H2,1-3H3/t7-,8-,10+/m1/s1",C10H18O,154.253,154.135765,130,233,59,7,1,2/430,0.0,430
